474,2009-05-15,5018,LAA,TEX,8,10,2.00,1.64,1.50,2.25,home,9.5,1.68,1.94
475,2009-05-15,5019,BAL,KC ,1,8,2.75,1.34,1.82,1.78,home,8.5,1.77,1.83
476,2009-05-15,5021,CIN,SD ,3,5,1.69,1.93,2.07,1.59,away,7.5,1.82,1.78
477,2009-05-15,5022,BOS,SEA,4,5,1.48,2.30,1.74,1.80,away,9.5,2.04,1.56
478,2009-05-15,5023,NYM,SF ,8,6,2.35,1.46,1.60,2.06,home,8.5,2.15,1.55
479,2009-05-16,6009,HOU,CHC,4,5,1.81,1.79,1.41,2.50,home,9.5,1.85,1.75
480,2009-05-16,6010,MIN,NYY,4,6,2.55,1.39,1.76,1.78,home,10.5,1.82,1.72
481,2009-05-16,6011,PHI,WSH,8,5,1.68,1.94,2.06,1.60,away,9.5,1.68,1.94
482,2009-05-16,6012,CWS,TOR,1,2,1.89,1.72,1.50,2.25,home,10.5,1.88,1.73
483,2009-05-16,6013,MIL,STL,1,0,2.17,1.54,1.55,2.15,home,8.5,1.75,1.85
484,2009-05-16,6014,LAA,TEX,3,5,1.93,1.69,1.46,2.35,home,10.5,1.94,1.68
485,2009-05-16,6015,CLE,TB ,2,4,2.40,1.44,1.68,1.94,home,9.5,1.78,1.82
486,2009-05-16,6016,NYM,SF ,9,6,1.48,2.30,1.73,1.88,away,7.5,1.88,1.73
487,2009-05-16,6017,LAD,FLA,3,6,1.85,1.75,1.44,2.40,home,10.5,1.95,1.67
488,2009-05-16,6018,ARI,ATL,12,0,1.95,1.67,1.48,2.30,home,8.5,1.75,1.85
489,2009-05-16,6019,COL,PIT,4,7,1.76,1.84,2.21,1.52,away,8.5,1.69,1.93
490,2009-05-16,6020,OAK,DET,1,9,2.03,1.62,1.52,2.21,home,8.5,1.64,2.00
491,2009-05-16,6022,BAL,KC ,3,2,1.93,1.69,1.50,2.25,home,9.5,1.77,1.83
492,2009-05-16,6023,CIN,SD ,5,6,1.58,2.10,2.00,1.64,away,7.5,1.89,1.72
493,2009-05-16,6024,BOS,SEA,5,3,1.50,2.25,1.79,1.75,away,8.5,1.82,1.72
494,2009-05-17,7009,MIN,NYY,2,3,2.40,1.44,1.62,1.95,home,9.5,1.65,1.91
495,2009-05-17,7010,OAK,DET,7,11,2.25,1.50,1.64,2.00,home,9.5,1.86,1.74
496,2009-05-17,7011,CWS,TOR,2,8,2.88,1.31,1.91,1.70,home,8.5,1.86,1.74
497,2009-05-17,7012,LAD,FLA,12,5,1.54,2.17,1.86,1.74,away,9.5,1.62,2.03
498,2009-05-17,7014,COL,PIT,4,11,1.77,1.83,2.25,1.50,away,8.5,1.85,1.75
499,2009-05-17,7015,PHI,WSH,8,6,1.80,1.80,1.41,2.48,home,10.5,1.88,1.73
500,2009-05-17,7016,CLE,TB ,5,7,2.15,1.55,1.58,2.10,home,10.5,1.90,1.71
501,2009-05-17,7017,LAA,TEX,0,3,1.75,1.85,2.15,1.55,away,10.5,1.89,1.72
502,2009-05-17,7018,BAL,KC ,4,7,1.72,1.89,2.15,1.55,away,9.5,1.80,1.80
503,2009-05-17,7019,MIL,STL,8,2,1.89,1.72,1.46,2.35,home,9.5,1.98,1.65
504,2009-05-17,7020,HOU,CHC,6,5,2.92,1.30,1.93,1.68,home,8.5,1.85,1.75
505,2009-05-17,7021,CIN,SD ,1,3,2.25,1.50,1.55,2.15,home,7.5,1.94,1.68
506,2009-05-17,7022,BOS,SEA,2,3,1.58,2.10,1.98,1.60,away,8.5,1.70,1.84
507,2009-05-17,7023,NYM,SF ,0,2,1.86,1.74,1.42,2.46,home,8.5,1.74,1.86
508,2009-05-18,1001,CWS,TOR,2,3,2.38,1.45,1.69,1.93,home,9.5,1.65,1.98
509,2009-05-18,1002,COL,ATL,5,1,2.46,1.42,1.75,1.85,home,8.5,1.80,1.80
510,2009-05-18,1003,MIN,NYY,6,7,2.38,1.45,1.68,1.87,home,9.5,1.65,1.90
511,2009-05-18,1004,PIT,WSH,12,7,1.98,1.65,1.44,2.40,home,9.5,1.70,1.91
512,2009-05-18,1005,OAK,TB ,4,13,2.15,1.55,1.58,2.10,home,9.5,1.75,1.85
513,2009-05-18,1007,MIL,STL,8,4,2.00,1.64,1.48,2.30,home,9.5,2.10,1.58
514,2009-05-18,1008,LAA,SEA,10,6,1.68,1.94,1.36,2.66,home,8.5,1.87,1.74
515,2009-05-18,1009,NYM,LAD,2,3,2.10,1.58,1.53,2.10,home,9.5,1.88,1.67
516,2009-05-19,2008,COL,ATL,1,8,2.70,1.35,1.80,1.80,home,8.5,1.77,1.83
517,2009-05-19,2009,BAL,NYY,1,9,3.29,1.24,2.08,1.54,home,9.5,1.83,1.71
518,2009-05-19,2010,PIT,WSH,8,5,2.10,1.58,1.55,2.15,home,9.5,1.67,1.95
519,2009-05-19,2011,TEX,DET,0,4,1.63,2.01,2.00,1.64,away,10.5,1.65,1.98
520,2009-05-19,2012,OAK,TB ,4,1,2.55,1.39,1.80,1.80,home,9.5,1.78,1.82
521,2009-05-19,2013,ARI,FLA,5,3,2.45,1.42,1.67,1.95,home,8.5,1.88,1.73
522,2009-05-19,2014,PHI,CIN,4,3,1.71,1.90,2.10,1.58,away,8.5,1.94,1.68
523,2009-05-19,2015,TOR,BOS,1,2,2.10,1.58,1.58,2.10,home,9.5,1.85,1.75
524,2009-05-19,2016,MIL,HOU,4,2,1.65,1.98,2.10,1.58,away,9.5,1.88,1.73
525,2009-05-19,2017,CLE,KC ,5,6,1.58,2.10,1.91,1.70,away,8.5,1.91,1.70
526,2009-05-19,2018,MIN,CWS,2,6,2.00,1.64,1.52,2.21,home,8.5,1.80,1.80
527,2009-05-19,2019,CHC,STL,0,3,1.73,1.88,2.06,1.60,away,9.5,1.90,1.71
528,2009-05-19,2020,SF ,SD ,1,2,2.10,1.58,1.50,2.25,home,7.5,1.80,1.80
529,2009-05-19,2021,LAA,SEA,6,5,2.20,1.52,1.58,2.10,home,8.5,2.01,1.63
530,2009-05-19,2022,NYM,LAD,3,5,2.15,1.55,1.50,2.15,home,8.5,1.98,1.60
531,2009-05-20,3008,ARI,FLA,6,8,2.15,1.55,1.60,2.06,home,8.5,1.80,1.80
532,2009-05-20,3009,COL,ATL,4,12,2.25,1.50,1.59,2.08,home,7.5,1.64,2.00
533,2009-05-20,3010,BAL,NYY,4,11,2.20,1.52,1.55,2.06,home,10.5,1.57,2.03
534,2009-05-20,3011,PIT,WSH,2,1,2.06,1.60,1.55,2.15,home,9.5,1.94,1.68
535,2009-05-20,3012,TEX,DET,3,5,2.25,1.50,1.67,1.95,home,9.5,1.97,1.66
536,2009-05-20,3013,OAK,TB ,7,6,2.50,1.41,1.80,1.80,home,9.5,1.62,2.03
537,2009-05-20,3014,PHI,CIN,1,5,2.06,1.60,1.55,2.15,home,9.5,1.80,1.80
538,2009-05-20,3015,TOR,BOS,3,8,1.92,1.69,1.50,2.25,home,9.5,1.67,1.95
539,2009-05-20,3016,MIL,HOU,4,6,1.78,1.82,2.21,1.52,away,7.5,1.64,2.00
540,2009-05-20,3017,CLE,KC ,6,5,1.86,1.74,1.46,2.35,home,8.5,1.41,2.50
541,2009-05-20,3018,MIN,CWS,4,7,1.85,1.75,1.42,2.45,home,8.5,1.68,1.94
542,2009-05-20,3019,CHC,STL,1,2,1.91,1.70,1.42,2.46,home,8.5,2.10,1.58
543,2009-05-20,3020,ARI,FLA,11,9,1.91,1.70,1.48,2.30,home,10.5,2.06,1.60
544,2009-05-20,3021,SF ,SD ,1,2,2.10,1.58,1.50,2.25,home,7.5,1.77,1.83
545,2009-05-20,3022,LAA,SEA,0,1,1.58,2.10,1.90,1.71,away,8.5,1.65,1.98
546,2009-05-20,3023,NYM,LAD,1,2,2.03,1.62,1.50,2.15,home,9.5,1.58,2.01
547,2009-05-21,4003,PHI,CIN,12,5,1.74,1.86,2.04,1.56,away,9.5,1.66,1.89
548,2009-05-21,4004,TEX,DET,3,4,2.15,1.55,1.55,2.15,home,8.5,1.74,1.86
549,2009-05-21,4005,MIN,CWS,20,1,1.84,1.76,1.41,2.50,home,9.5,1.75,1.85
550,2009-05-21,4006,CLE,KC ,8,3,2.63,1.37,1.80,1.80,home,8.5,1.88,1.73
551,2009-05-21,4007,OAK,TB ,5,6,2.50,1.41,1.74,1.86,home,8.5,1.66,1.97
552,2009-05-21,4008,COL,ATL,9,0,1.95,1.67,1.44,2.40,home,9.5,2.03,1.62
553,2009-05-21,4009,BAL,NYY,4,7,3.44,1.22,2.16,1.50,home,10.5,1.72,1.82
554,2009-05-21,4010,PIT,WSH,4,5,1.89,1.72,1.48,2.30,home,10.5,1.80,1.80
555,2009-05-21,4011,ARI,FLA,4,3,1.70,1.91,2.15,1.55,away,8.5,1.74,1.86
556,2009-05-21,4012,TOR,BOS,1,5,2.40,1.44,1.65,1.98,home,10.5,1.90,1.71
557,2009-05-21,4013,MIL,HOU,4,3,2.21,1.52,1.55,2.15,home,8.5,1.66,1.97
558,2009-05-21,4014,CHC,STL,1,3,2.04,1.61,1.55,2.15,home,8.5,1.68,1.94
559,2009-05-21,4015,SF ,SD ,2,3,1.58,2.10,1.95,1.67,away,6.5,1.79,1.81
560,2009-05-21,4016,LAA,SEA,3,0,1.95,1.67,1.44,2.40,home,7.5,1.82,1.78
561,2009-05-22,5009,BAL,WSH,4,2,1.75,1.85,1.44,2.40,home,10.5,1.91,1.70
562,2009-05-22,5010,COL,DET,3,4,2.10,1.58,1.55,2.15,home,8.5,1.65,1.98
563,2009-05-22,5011,PHI,NYY,7,3,2.22,1.51,1.66,1.89,home,11.5,1.84,1.70
564,2009-05-22,5012,CLE,CIN,1,3,1.84,1.76,1.46,2.35,home,10.5,1.90,1.71
565,2009-05-22,5013,NYM,BOS,5,3,1.75,1.85,2.06,1.60,away,8.5,1.70,1.91
566,2009-05-22,5014,TB ,FLA,15,2,1.85,1.75,1.48,2.30,home,10.5,2.04,1.61
567,2009-05-22,5015,TOR,ATL,0,1,1.46,2.35,1.74,1.87,away,8.5,2.00,1.64
568,2009-05-22,5016,TEX,HOU,6,5,1.75,1.85,2.15,1.55,away,10.5,1.68,1.94
569,2009-05-22,5017,MIL,MIN,3,11,2.10,1.58,1.52,2.21,home,9.5,1.90,1.71
570,2009-05-22,5018,PIT,CWS,0,2,2.03,1.62,1.50,2.25,home,9.5,1.71,1.90
571,2009-05-22,5019,KC ,STL,0,5,2.00,1.64,1.48,2.30,home,9.5,1.94,1.68
572,2009-05-22,5020,ARI,OAK,2,1,2.13,1.56,1.55,2.15,home,9.5,1.90,1.71
573,2009-05-22,5021,CHC,SD ,0,4,2.15,1.55,1.50,2.25,home,7.5,2.15,1.55
574,2009-05-22,5022,LAA,LAD,3,1,1.95,1.67,1.44,2.30,home,7.5,1.91,1.65
575,2009-05-22,5023,SF ,SEA,1,2,2.01,1.63,1.48,2.30,home,8.5,1.98,1.65
576,2009-05-23,6009,KC ,STL,0,5,2.25,1.50,1.64,2.00,home,9.5,1.75,1.85
577,2009-05-23,6010,PHI,NYY,4,5,2.30,1.48,1.67,1.88,home,11.5,1.82,1.72
578,2009-05-23,6011,TEX,HOU,6,3,1.67,1.95,2.10,1.58,away,10.5,1.91,1.70
579,2009-05-23,6012,TOR,ATL,3,4,2.15,1.55,1.55,2.15,home,8.5,1.80,1.80
580,2009-05-23,6013,BAL,WSH,2,1,1.66,1.97,2.00,1.64,away,9.5,1.80,1.80
581,2009-05-23,6014,COL,DET,4,3,2.10,1.58,1.58,2.10,home,10.5,1.80,1.80
582,2009-05-23,6015,PIT,CWS,0,4,2.01,1.63,1.52,2.21,home,9.5,1.80,1.80
583,2009-05-23,6016,CLE,CIN,7,6,1.74,1.87,1.42,2.46,home,10.5,1.64,2.00
584,2009-05-23,6017,MIL,MIN,2,6,1.81,1.79,1.42,2.45,home,9.5,1.70,1.91
585,2009-05-23,6018,NYM,BOS,3,2,2.45,1.42,1.74,1.87,home,9.5,1.70,1.91
586,2009-05-23,6019,TB ,FLA,10,3,1.64,2.00,2.00,1.64,away,9.5,1.60,2.06
587,2009-05-23,6020,ARI,OAK,8,7,1.52,2.21,1.85,1.75,away,7.5,1.85,1.75
588,2009-05-23,6021,CHC,SD ,1,3,1.75,1.85,2.15,1.55,away,8.5,2.10,1.58
589,2009-05-23,6022,LAA,LAD,4,5,1.90,1.71,1.40,2.40,home,7.5,1.75,1.79
590,2009-05-23,6023,SF ,SEA,5,1,1.68,1.94,2.06,1.60,away,8.5,1.90,1.71
591,2009-05-24,7009,COL,DET,3,1,2.22,1.51,1.67,1.95,home,10.5,1.86,1.74
592,2009-05-24,7010,PHI,NYY,4,3,2.30,1.48,1.64,1.92,home,9.5,2.01,1.58
593,2009-05-24,7011,CLE,CIN,3,4,1.70,1.91,2.15,1.55,away,7.5,1.69,1.92
594,2009-05-24,7012,TB ,FLA,4,5,1.73,1.87,2.15,1.55,away,7.5,1.70,1.91
595,2009-05-24,7013,TOR,ATL,2,10,2.13,1.56,1.52,2.21,home,8.5,2.00,1.64
596,2009-05-24,7014,BAL,WSH,5,8,1.98,1.65,1.52,2.21,home,10.5,1.96,1.66
597,2009-05-24,7015,NYM,BOS,5,12,2.43,1.43,1.75,1.85,home,10.5,1.85,1.75
598,2009-05-24,7016,PIT,CWS,4,3,2.50,1.41,1.78,1.82,home,8.5,1.71,1.90
599,2009-05-24,7017,TEX,HOU,5,0,1.76,1.84,2.15,1.55,away,10.5,1.90,1.71
600,2009-05-24,7018,KC ,STL,3,2,2.06,1.60,1.50,2.25,home,8.5,1.85,1.75
601,2009-05-24,7019,ARI,OAK,2,6,2.06,1.60,1.52,2.21,home,8.5,1.80,1.80
602,2009-05-24,7020,CHC,SD ,2,7,1.76,1.84,2.25,1.50,away,7.5,2.00,1.64
603,2009-05-24,7021,LAA,LAD,10,7,2.50,1.41,1.63,1.94,home,7.5,1.68,1.87
604,2009-05-24,7022,SF ,SEA,4,5,2.30,1.48,1.60,2.06,home,7.5,1.88,1.73
605,2009-05-24,7023,MIL,MIN,3,6,2.10,1.58,1.52,2.21,home,9.5,1.77,1.83
606,2009-05-25,1007,HOU,CIN,5,8,1.73,1.87,2.16,1.54,away,7.5,1.87,1.73
607,2009-05-25,1008,TOR,BAL,1,4,1.80,1.80,1.46,2.35,home,9.5,1.91,1.70
608,2009-05-25,1009,NYY,TEX,11,1,1.80,1.80,1.46,2.24,home,11.5,1.77,1.77
609,2009-05-25,1010,STL,MIL,0,1,1.87,1.73,1.41,2.50,home,7.5,1.76,1.84
610,2009-05-25,1011,BOS,MIN,6,5,1.89,1.72,1.45,2.27,home,9.5,1.89,1.66
611,2009-05-25,1012,DET,KC ,13,1,1.61,2.04,1.98,1.65,away,8.5,1.91,1.70
612,2009-05-25,1013,LAD,COL,16,6,1.98,1.65,1.52,2.21,home,10.5,1.90,1.71
613,2009-05-25,1014,SD ,ARI,9,7,1.92,1.69,1.46,2.35,home,9.5,2.03,1.62
614,2009-05-25,1015,ATL,SF ,2,8,1.58,2.10,1.91,1.70,away,7.5,1.77,1.83
615,2009-05-25,1016,SEA,OAK,1,6,2.10,1.58,1.55,2.15,home,9.5,1.86,1.74
616,2009-05-25,1017,TB ,CLE,10,11,1.84,1.76,1.44,2.40,home,9.5,1.85,1.75
617,2009-05-25,1018,FLA,PHI,5,3,1.97,1.66,1.52,2.20,home,10.5,1.84,1.76
618,2009-05-25,1019,WSH,NYM,2,5,2.35,1.46,1.64,2.00,home,9.5,2.02,1.62
619,2009-05-25,1020,PIT,CHC,10,8,2.15,1.55,1.50,2.25,home,7.5,1.80,1.80
620,2009-05-25,1021,CWS,LAA,17,3,2.21,1.52,1.55,2.06,home,7.5,1.55,2.06
621,2009-05-26,2003,FLA,PHI,3,5,2.21,1.52,1.62,2.03,home,9.5,1.64,2.00
622,2009-05-26,2004,TB ,CLE,1,5,1.66,1.96,2.00,1.64,away,9.5,1.83,1.77
623,2009-05-26,2005,TOR,BAL,2,7,1.72,1.89,2.05,1.60,away,9.5,1.71,1.90
624,2009-05-26,2006,HOU,CIN,4,6,1.69,1.92,2.13,1.56,away,8.5,1.84,1.76
625,2009-05-26,2007,WSH,NYM,1,6,2.15,1.55,1.60,2.05,home,9.5,1.71,1.90
626,2009-05-26,2008,NYY,TEX,3,7,1.69,1.92,1.98,1.60,away,10.5,1.60,1.98
627,2009-05-26,2010,STL,MIL,8,1,1.72,1.89,2.15,1.55,away,8.5,1.91,1.70
628,2009-05-26,2011,BOS,MIN,2,5,1.80,1.80,2.15,1.50,away,9.5,1.87,1.68
629,2009-05-26,2012,DET,KC ,1,6,2.25,1.50,1.55,2.15,home,7.5,1.77,1.83
630,2009-05-26,2013,LAD,COL,7,1,2.25,1.50,1.64,2.00,home,10.5,1.90,1.71
631,2009-05-26,2014,SD ,ARI,5,6,2.30,1.48,1.60,2.06,home,8.5,1.55,2.15
632,2009-05-26,2015,CWS,LAA,4,2,2.46,1.42,1.72,1.82,home,8.5,1.51,2.13
633,2009-05-26,2016,SEA,OAK,3,4,2.06,1.60,1.52,2.21,home,7.5,1.62,2.03
634,2009-05-26,2017,ATL,SF ,0,4,2.35,1.46,1.60,2.06,home,7.5,1.94,1.68
635,2009-05-27,3008,STL,MIL,3,2,2.13,1.56,1.50,2.25,home,9.5,1.96,1.66
636,2009-05-27,3009,TOR,BAL,10,12,1.48,2.30,1.80,1.80,away,8.5,1.82,1.78
637,2009-05-27,3010,DET,KC ,8,3,1.76,1.84,2.21,1.52,away,9.5,1.95,1.67
638,2009-05-27,3011,PIT,CHC,2,5,2.35,1.46,1.94,1.68,home,8.5,1.70,1.91
639,2009-05-27,3012,LAD,COL,8,6,1.95,1.67,1.48,2.30,home,9.5,1.78,1.82
640,2009-05-27,3013,SEA,OAK,6,1,1.70,1.91,2.15,1.55,away,7.5,1.85,1.75
641,2009-05-27,3014,FLA,PHI,6,2,2.60,1.38,1.77,1.83,home,10.5,1.85,1.75
642,2009-05-27,3015,TB ,CLE,7,12,1.82,1.78,2.25,1.50,away,11.5,1.98,1.65
643,2009-05-27,3016,HOU,CIN,1,6,2.10,1.58,1.58,2.10,home,9.5,1.80,1.80
644,2009-05-27,3017,WSH,NYM,4,7,3.03,1.28,1.95,1.67,home,7.5,1.77,1.83
645,2009-05-27,3018,NYY,TEX,9,2,1.60,2.06,1.89,1.66,away,11.5,1.93,1.63
646,2009-05-27,3019,BOS,MIN,2,4,2.06,1.60,1.50,2.15,home,9.5,1.82,1.72
647,2009-05-27,3020,SD ,ARI,8,5,1.48,2.30,1.83,1.77,away,8.5,1.52,2.21
648,2009-05-27,3021,CWS,LAA,1,3,2.65,1.36,1.76,1.78,home,9.5,2.12,1.52
649,2009-05-27,3022,ATL,SF ,3,6,1.73,1.87,2.21,1.52,away,8.5,1.90,1.71
650,2009-05-28,4009,TB ,CLE,1,2,1.76,1.84,2.15,1.55,away,10.5,1.60,2.06
651,2009-05-28,4010,BOS,MIN,3,1,1.67,1.95,1.98,1.60,away,8.5,1.60,1.98
652,2009-05-28,4011,DET,BAL,1,5,1.85,1.75,1.41,2.50,home,9.5,1.68,1.94
653,2009-05-28,4012,LAD,CHC,2,1,1.97,1.66,1.46,2.25,home,8.5,1.60,1.98
654,2009-05-28,4013,ATL,ARI,2,5,1.97,1.66,1.42,2.35,home,7.5,1.60,1.98
655,2009-05-29,5003,LAD,CHC,1,2,1.80,1.80,1.41,2.50,home,7.5,1.71,1.90
656,2009-05-29,5004,OAK,TEX,3,6,1.90,1.71,1.48,2.30,home,11.5,1.85,1.75
657,2009-05-29,5005,OAK,TEX,2,5,2.25,1.50,1.64,2.00,home,10.5,1.77,1.83
658,2009-05-29,5006,DET,BAL,2,7,1.95,1.67,1.50,2.25,home,10.5,1.82,1.78
659,2009-05-29,5007,HOU,PIT,6,1,1.98,1.65,1.48,2.30,home,9.5,1.78,1.82
660,2009-05-29,5008,NYY,CLE,3,1,1.90,1.71,1.46,2.25,home,9.5,1.87,1.68
661,2009-05-29,5009,WSH,PHI,4,5,2.40,1.44,1.67,1.95,home,9.5,1.71,1.90
662,2009-05-29,5010,BOS,TOR,3,6,1.70,1.91,2.06,1.60,away,9.5,1.78,1.82
663,2009-05-29,5011,FLA,NYM,1,2,2.40,1.44,1.64,2.00,home,8.5,1.66,1.97
664,2009-05-29,5012,MIN,TB ,3,5,2.10,1.58,1.55,2.15,home,9.5,2.06,1.60
665,2009-05-29,5013,CIN,MIL,2,3,1.75,1.85,1.35,2.70,home,8.5,1.94,1.68
666,2009-05-29,5014,CWS,KC ,11,2,1.89,1.72,1.48,2.30,home,9.5,1.91,1.70
667,2009-05-29,5015,SD ,COL,0,3,1.93,1.69,1.50,2.25,home,10.5,1.82,1.78
668,2009-05-29,5016,ATL,ARI,10,6,1.65,1.98,1.98,1.65,away,9.5,1.88,1.73
669,2009-05-29,5017,SEA,LAA,5,2,2.40,1.44,1.67,1.88,home,8.5,1.69,1.86
670,2009-05-29,5018,STL,SF ,2,4,1.92,1.69,1.40,2.40,home,7.5,1.77,1.77
671,2009-05-30,6009,BOS,TOR,3,5,1.95,1.67,1.50,2.25,home,9.5,1.80,1.80
672,2009-05-30,6010,FLA,NYM,7,3,1.67,1.95,2.15,1.55,away,8.5,1.85,1.75
673,2009-05-30,6011,ATL,ARI,2,3,1.71,1.90,2.10,1.58,away,9.5,1.91,1.70
674,2009-05-30,6012,LAD,CHC,0,7,2.21,1.52,1.58,2.10,home,9.5,1.75,1.85
675,2009-05-30,6013,MIN,TB ,2,5,2.01,1.63,1.50,2.25,home,9.5,1.80,1.80
676,2009-05-30,6014,CIN,MIL,5,9,1.97,1.66,1.44,2.40,home,8.5,1.91,1.70
677,2009-05-30,6015,DET,BAL,6,3,1.64,2.00,2.04,1.61,away,8.5,1.68,1.94
678,2009-05-30,6016,HOU,PIT,4,7,1.55,2.15,1.90,1.71,away,8.5,1.89,1.72
679,2009-05-30,6017,NYY,CLE,10,5,1.44,2.40,1.65,1.91,away,9.5,1.80,1.74
680,2009-05-30,6018,WSH,PHI,6,9,3.10,1.27,1.98,1.65,home,9.5,1.91,1.70
681,2009-05-30,6019,CWS,KC ,5,3,1.84,1.76,1.44,2.40,home,8.5,1.74,1.86
682,2009-05-30,6020,OAK,TEX,1,14,2.17,1.54,1.62,2.03,home,10.5,1.80,1.80
683,2009-05-30,6021,SD ,COL,7,8,1.97,1.66,1.52,2.21,home,10.5,1.85,1.75
684,2009-05-30,6022,SEA,LAA,4,3,1.75,1.85,2.10,1.53,away,8.5,1.68,1.87
685,2009-05-30,6023,STL,SF ,6,2,1.52,2.21,1.87,1.68,away,7.5,1.92,1.64
686,2009-05-31,7009,NYY,CLE,4,5,1.60,2.06,1.88,1.67,away,10.5,1.92,1.64
687,2009-05-31,7010,BOS,TOR,8,2,1.67,1.95,2.10,1.58,away,9.5,1.97,1.66
688,2009-05-31,7011,FLA,NYM,2,3,2.06,1.60,1.50,2.25,home,8.5,1.89,1.72
689,2009-05-31,7012,DET,BAL,3,0,1.68,1.94,2.03,1.62,away,9.5,1.80,1.80
690,2009-05-31,7013,HOU,PIT,2,1,2.15,1.55,1.55,2.15,home,8.5,1.82,1.78
691,2009-05-31,7014,WSH,PHI,2,4,2.04,1.61,1.50,2.25,home,10.5,1.72,1.89
692,2009-05-31,7015,MIN,TB ,3,2,2.30,1.48,1.60,2.06,home,8.5,1.72,1.89
693,2009-05-31,7016,CIN,MIL,2,5,2.55,1.39,1.71,1.90,home,8.5,1.88,1.73
694,2009-05-31,7017,CWS,KC ,7,4,2.46,1.42,1.64,2.00,home,7.5,1.91,1.70
695,2009-05-31,7018,OAK,TEX,5,4,2.25,1.50,1.71,1.90,home,10.5,1.90,1.71
696,2009-05-31,7019,SD ,COL,5,2,2.15,1.55,1.55,2.15,home,10.5,1.85,1.75
697,2009-05-31,7020,SEA,LAA,8,9,2.50,1.41,1.68,1.87,home,9.5,1.89,1.66
698,2009-05-31,7021,STL,SF ,3,5,1.55,2.15,1.87,1.68,away,7.5,1.77,1.77
699,2009-05-31,7022,ATL,ARI,9,3,2.25,1.50,1.60,2.06,home,9.5,1.88,1.73
700,2009-05-31,7023,LAD,CHC,8,2,2.10,1.58,1.55,2.15,home,9.5,1.84,1.76
1,2009-06-01,1002,NYY,CLE,5,2,1.50,2.25,1.71,1.83,away,9.5,1.66,1.89
2,2009-06-01,1003,NYM,PIT,5,8,1.73,1.88,2.12,1.52,away,9.5,1.86,1.69
3,2009-06-01,1004,MIL,FLA,4,7,1.82,1.78,1.46,2.35,home,9.5,1.94,1.68
4,2009-06-01,1005,COL,HOU,1,4,2.01,1.63,1.50,2.25,home,8.5,1.90,1.71
5,2009-06-01,1006,OAK,CWS,2,6,2.15,1.55,1.58,2.10,home,9.5,1.90,1.71
6,2009-06-01,1007,CIN,STL,5,3,1.97,1.66,1.48,2.30,home,8.5,1.89,1.72
7,2009-06-01,1008,PHI,SD ,5,3,1.75,1.85,2.15,1.55,away,8.5,1.91,1.70
8,2009-06-01,1009,ARI,LAD,3,2,2.30,1.48,1.66,1.89,home,9.5,2.08,1.54
9,2009-06-01,1010,BAL,SEA,1,0,1.94,1.68,1.48,2.30,home,8.5,1.77,1.83
10,2009-06-02,2008,CHC,ATL,5,6,1.88,1.73,1.43,2.43,home,8.5,1.70,1.91
11,2009-06-02,2009,BOS,DET,5,1,2.06,1.60,1.58,2.10,home,9.5,1.95,1.67
12,2009-06-02,2010,NYM,PIT,1,3,1.48,2.30,1.84,1.70,away,7.5,1.84,1.70
13,2009-06-02,2011,SF ,WSH,6,10,1.52,2.21,1.85,1.75,away,8.5,1.88,1.73
14,2009-06-02,2012,TEX,NYY,3,12,2.55,1.39,1.77,1.77,home,10.5,1.80,1.74
15,2009-06-02,2013,LAA,TOR,4,6,2.32,1.47,1.67,1.95,home,7.5,1.71,1.90
16,2009-06-02,2014,KC ,TB ,2,6,2.17,1.54,1.62,2.03,home,9.5,1.80,1.80
17,2009-06-02,2015,MIL,FLA,3,10,1.80,1.80,2.15,1.55,away,9.5,1.71,1.90
18,2009-06-02,2016,COL,HOU,2,3,1.60,2.06,1.98,1.65,away,9.5,1.91,1.70
19,2009-06-02,2017,CLE,MIN,3,4,2.30,1.48,1.68,1.94,home,9.5,1.77,1.83
20,2009-06-02,2018,OAK,CWS,5,0,2.15,1.55,1.54,2.17,home,9.5,1.80,1.80
21,2009-06-02,2019,CIN,STL,2,5,1.90,1.71,1.44,2.40,home,9.5,1.90,1.71
22,2009-06-02,2020,PHI,SD ,10,5,2.40,1.44,1.60,2.06,home,7.5,1.85,1.75
23,2009-06-02,2021,ARI,LAD,5,6,1.89,1.72,1.42,2.35,home,7.5,1.89,1.66
24,2009-06-02,2022,BAL,SEA,2,8,2.19,1.53,1.55,2.15,home,7.5,1.80,1.80
25,2009-06-03,3008,CHC,ATL,3,2,2.03,1.61,1.56,2.12,home,8.5,1.95,1.67
26,2009-06-03,3009,BOS,DET,10,5,1.54,2.16,1.89,1.72,away,9.5,1.91,1.70
27,2009-06-03,3012,TEX,NYY,4,2,2.40,1.44,1.72,1.82,home,10.5,1.77,1.77
28,2009-06-03,3013,LAA,TOR,8,1,1.70,1.91,2.09,1.58,away,8.5,1.75,1.85
29,2009-06-03,3014,KC ,TB ,0,9,2.16,1.54,1.63,2.00,home,9.5,1.91,1.70
30,2009-06-03,3015,MIL,FLA,9,6,1.82,1.78,1.43,2.43,home,8.5,1.75,1.85
31,2009-06-03,3016,COL,HOU,4,6,1.81,1.79,2.16,1.54,away,9.5,1.77,1.83
32,2009-06-03,3017,CLE,MIN,10,1,1.73,1.87,2.10,1.58,away,8.5,1.72,1.89
33,2009-06-03,3018,OAK,CWS,5,3,2.04,1.61,1.55,2.15,home,8.5,1.80,1.80
